mileage,make,model,fuel,gear,offerType,price,hp,year
25300,Citroen,DS4,Gasoline,Automatic,Used,11000.0,163.0,2013
117000,SEAT,Leon,Gasoline,Manual,Used,11000.0,140.0,2013
101000,Mercedes-Benz,A 180,Gasoline,Manual,Used,11200.0,122.0,2013
180000,BMW,120,Diesel,Automatic,Used,11300.0,184.0,2013
76210,Nissan,Qashqai+2,Diesel,Manual,Used,11300.0,131.0,2013
122900,Volkswagen,Polo,Gasoline,Automatic,Used,11399.0,179.0,2013
122900,Volkswagen,Polo,Gasoline,Automatic,Used,11399.0,179.0,2013
76000,Opel,Zafira,Diesel,Manual,Used,11399.0,165.0,2013
56900,Opel,Mokka X,Gasoline,Manual,Used,11450.0,140.0,2013
39931,Skoda,Yeti,Gasoline,Manual,Used,11450.0,105.0,2013
75998,Opel,Zafira,Gasoline,Manual,Used,7950.0,140.0,2013
69307,Chevrolet,Trax,Gasoline,Manual,Used,7950.0,116.0,2013
90781,Opel,Meriva,Gasoline,Automatic,Used,7980.0,120.0,2013
104804,Ford,Grand C-Max,Diesel,Manual,Used,7980.0,116.0,2013
91718,Ford,Focus,Gasoline,Automatic,Used,7980.0,125.0,2013
31805,Kia,Rio,Gasoline,Manual,Used,7980.0,86.0,2013
70600,Opel,Agila,Gasoline,Automatic,Used,7985.0,94.0,2013
71800,Opel,Astra,Gasoline,Manual,Used,7989.0,101.0,2013
90000,Peugeot,Partner,Gasoline,Manual,Used,7990.0,120.0,2013
47000,Hyundai,i30,Gasoline,Manual,Used,7990.0,99.0,2013
64507,Volkswagen,up!,Gasoline,Automatic,Used,7990.0,75.0,2013
90000,Ford,Focus,Gasoline,Manual,Used,7990.0,125.0,2013
105915,Ford,Focus,Gasoline,Manual,Used,7990.0,101.0,2013
67201,Ford,Mondeo,Gasoline,Manual,Used,7990.0,120.0,2013
110521,Kia,Rio,Gasoline,Manual,Used,7990.0,86.0,2013
72700,Renault,Grand Scenic,Diesel,Automatic,Used,7990.0,110.0,2013
150000,Renault,Captur,Diesel,Manual,Used,7990.0,90.0,2013
97000,Skoda,Roomster,Gasoline,Automatic,Used,7998.0,105.0,2013
112000,Chevrolet,Captiva,Gasoline,Manual,Used,7998.0,167.0,2013
147000,Mercedes-Benz,C 200,Gasoline,Manual,Used,16700.0,184.0,2013
120900,Mercedes-Benz,E 300,Electric/Diesel,Automatic,Used,16799.0,204.0,2013
29888,Volkswagen,Beetle,Gasoline,Manual,Used,16890.0,105.0,2013
141000,Volvo,XC60,Diesel,Automatic,Used,16900.0,215.0,2013
174700,BMW,320,Diesel,Automatic,Used,16900.0,184.0,2013
56600,Audi,A5,Gasoline,Manual,Used,16900.0,211.0,2013
56000,Isuzu,D-Max,Diesel,Manual,Used,16900.0,163.0,2013
29000,Toyota,Verso,Gasoline,Automatic,Used,16900.0,147.0,2013
124998,Mercedes-Benz,CLA 180,Gasoline,Manual,Used,16950.0,122.0,2013
162799,Mercedes-Benz,E 220,Diesel,Automatic,Used,16950.0,170.0,2013
134000,BMW,520,Diesel,Automatic,Used,16990.0,184.0,2013
101000,Audi,A3,Gasoline,Manual,Used,17000.0,140.0,2013
131010,BMW,530,Diesel,Automatic,Used,17490.0,258.0,2013
110000,Audi,Q5,Diesel,Manual,Used,17500.0,177.0,2013
142000,BMW,325,Diesel,Automatic,Used,17500.0,218.0,2013
150000,BMW,330,Diesel,Automatic,Used,17500.0,258.0,2013
37000,Mercedes-Benz,B 250,Gasoline,Automatic,Used,17600.0,211.0,2013
58000,Mercedes-Benz,E 250,Gasoline,Automatic,Used,17900.0,204.0,2013
136000,BMW,428,Gasoline,Manual,Used,17900.0,245.0,2013
125450,Land,Rover Freelander,Diesel,Manual,Used,17900.0,150.0,2013
66000,Renault,ZOE,Electric,Automatic,Used,3300.0,88.0,2013
69610,Renault,ZOE,Electric,Automatic,Used,5490.0,58.0,2013
91700,Renault,ZOE,Electric,Automatic,Used,5750.0,88.0,2013
143853,Ford,Focus,Diesel,Manual,Used,7490.0,140.0,2013
127300,Skoda,Yeti,Diesel,Manual,Used,8646.0,110.0,2013
90000,Volkswagen,Golf Variant,Gasoline,Manual,Used,9927.0,122.0,2013
74000,Skoda,Yeti,Diesel,Manual,Used,10977.0,110.0,2013
53589,Alpina,B3,Gasoline,Automatic,Used,84950.0,408.0,2013
69000,Bentley,,Gasoline,Automatic,Used,,575.0,2013
3400,Mercedes-Benz,SLS,Gasoline,Automatic,Used,259000.0,571.0,2013
38426,Hyundai,i10,Gasoline,Manual,Used,4950.0,69.0,2013
139000,Ford,Focus,Gasoline,Manual,Used,5690.0,125.0,2013
100000,MINI,Cooper Roadster,Gasoline,Manual,Used,8999.0,122.0,2013
98372,Audi,A3,Diesel,Manual,Used,12950.0,184.0,2013
21500,BMW,X3,Diesel,Automatic,Used,27000.0,184.0,2013
68500,Mercedes-Benz,E 500,Gasoline,Automatic,Used,28900.0,408.0,2013
86700,Audi,S6,Gasoline,Automatic,Used,35000.0,420.0,2013
194200,Citroen,C4 Picasso,Diesel,Manual,Used,4900.0,150.0,2013
35000,Dacia,Sandero,Gasoline,Manual,Used,6700.0,84.0,2013
258000,Mercedes-Benz,C 200,Diesel,Automatic,Used,7200.0,136.0,2013
111624,Renault,Twingo,Gasoline,Manual,Used,4990.0,75.0,2013
180100,Ford,B-Max,Gasoline,Manual,Used,,125.0,2013
40900,Chevrolet,Spark,Gasoline,Manual,Used,5500.0,82.0,2013
102609,Opel,Corsa,Gasoline,Manual,Used,5555.0,87.0,2013
50000,Nissan,Pixo,Gasoline,Automatic,Used,5990.0,68.0,2013
38000,Chevrolet,Cruze,Gasoline,Manual,Used,6980.0,124.0,2013
192200,Hyundai,i40,Diesel,Manual,Used,,116.0,2013
105000,Peugeot,2008,Gasoline,Manual,Used,7499.0,82.0,2013
91078,Volkswagen,up!,Gasoline,Automatic,Used,7590.0,75.0,2013
144200,Ford,Mondeo,Diesel,Manual,Used,7990.0,140.0,2013
96237,Opel,Adam,Gasoline,Manual,Used,8900.0,69.0,2013
104747,Volkswagen,Golf,Gasoline,Manual,Used,9900.0,86.0,2013
52753,Opel,Corsa,Gasoline,Manual,Used,,101.0,2013
69000,Volkswagen,Golf,Gasoline,Manual,Used,9980.0,105.0,2013
134000,Mazda,CX-5,Diesel,Manual,Used,10450.0,150.0,2013
114400,Audi,A1,Gasoline,Automatic,Used,10450.0,122.0,2013
150000,Mitsubishi,Outlander,Diesel,Manual,Used,10490.0,150.0,2013
87100,Skoda,Octavia,Gasoline,Manual,Used,10725.0,105.0,2013
71451,Fiat,500C,Gasoline,Manual,Used,6890.0,69.0,2013
216456,Volvo,V70,Diesel,Manual,Used,7400.0,114.0,2013
136000,Skoda,Octavia,Diesel,Manual,Used,7950.0,140.0,2013
156436,Volvo,V40 Cross Country,Diesel,Manual,Used,9950.0,150.0,2013
59000,Ford,Fiesta,Gasoline,Manual,Used,11450.0,182.0,2013
78123,Skoda,Octavia,Gasoline,Automatic,Used,17990.0,220.0,2013
197762,BMW,X6,Diesel,Automatic,Used,26700.0,381.0,2013
39000,Dodge,RAM,Gasoline,Automatic,Used,37290.0,398.0,2013
110800,Volkswagen,Polo,Gasoline,Manual,Used,6690.0,90.0,2013
230000,Mercedes-Benz,E 220,Diesel,Automatic,Used,14900.0,170.0,2013
70500,Mazda,CX-5,Gasoline,Manual,Used,15390.0,160.0,2013
99800,Ford,Mustang,Gasoline,Automatic,Used,,309.0,2013
189607,Mercedes-Benz,E 350,Diesel,Automatic,Used,16990.0,265.0,2013
170000,Mercedes-Benz,E 350,Diesel,Automatic,Used,18500.0,252.0,2013
125101,Audi,RS4,Gasoline,Automatic,Used,34900.0,450.0,2013
205500,Opel,Astra,Diesel,Manual,Used,4700.0,110.0,2013
129298,Opel,Zafira,Diesel,Manual,Used,,194.0,2013
230000,Mercedes-Benz,E 250,Diesel,Automatic,Used,10900.0,204.0,2013
131800,Audi,A5,Diesel,Automatic,Used,18990.0,204.0,2013
59150,Skoda,Yeti,Gasoline,Manual,Used,11450.0,122.0,2013
170000,Skoda,Octavia,Diesel,Automatic,Used,11490.0,184.0,2013
130750,BMW,118,Diesel,Manual,Used,11490.0,143.0,2013
177144,Volkswagen,Passat Variant,Diesel,Manual,Used,11499.0,140.0,2013
74200,Volkswagen,Tiguan,Gasoline,Manual,Used,11500.0,122.0,2013
190000,Mazda,CX-5,Diesel,Automatic,Used,11500.0,150.0,2013
115000,Mercedes-Benz,A 180,Gasoline,Manual,Used,11500.0,122.0,2013
219000,BMW,520,Diesel,Automatic,Used,11500.0,184.0,2013
80000,BMW,118,Gasoline,Manual,Used,11500.0,170.0,2013
69000,BMW,116,Diesel,Automatic,Used,,116.0,2013
170000,Opel,Insignia,Diesel,Manual,Used,11500.0,163.0,2013
152000,Ford,Kuga,Diesel,Manual,Used,11500.0,140.0,2013
257000,Audi,A6,Diesel,Automatic,Used,11600.0,245.0,2013
115000,MINI,Cooper S Countryman,Gasoline,Manual,Used,11650.0,184.0,2013
115000,MINI,Cooper S Countryman,Gasoline,Manual,Used,11650.0,184.0,2013
81385,Hyundai,iX35,Gasoline,Manual,Used,11695.0,135.0,2013
98601,BMW,118,Gasoline,Manual,Used,11700.0,170.0,2013
38600,BMW,116,Gasoline,Automatic,Used,11700.0,136.0,2013
77900,Jeep,Compass,Diesel,Manual,Used,11800.0,163.0,2013
80400,Volkswagen,Touran,Gasoline,Manual,Used,11880.0,140.0,2013
102500,BMW,114,Gasoline,Manual,Used,7999.0,102.0,2013
4613,Hyundai,i20,Gasoline,Manual,Used,7999.0,86.0,2013
46459,Volkswagen,Golf,Gasoline,Manual,Used,7999.0,122.0,2013
129000,Renault,Kangoo,Gasoline,Manual,Used,7999.0,106.0,2013
145000,Hyundai,i40,Diesel,Automatic,Used,7999.0,136.0,2013
87000,Skoda,Octavia,Gasoline,Manual,Used,7999.0,122.0,2013
419000,Mercedes-Benz,E 200,Diesel,Automatic,Used,7999.0,136.0,2013
40206,Volkswagen,Golf Plus,Gasoline,Manual,Used,8000.0,122.0,2013
40206,Volkswagen,Golf Plus,Gasoline,Manual,Used,8000.0,122.0,2013
150140,Volkswagen,Passat Variant,Diesel,Manual,Used,8100.0,140.0,2013
73200,SEAT,Leon,Gasoline,Manual,Used,,122.0,2013
53000,Hyundai,i30,Gasoline,Manual,Used,8200.0,99.0,2013
51069,Opel,Astra,Gasoline,Manual,Used,8200.0,140.0,2013
194000,Mercedes-Benz,B 200,Diesel,Manual,Used,8200.0,136.0,2013
142300,Ford,Grand C-Max,Gasoline,Manual,Used,8290.0,125.0,2013
50900,Peugeot,2008,Gasoline,Manual,Used,8300.0,120.0,2013
62379,Ford,Focus,Gasoline,Manual,Used,8350.0,125.0,2013
66000,Ford,Focus,Gasoline,Manual,Used,8350.0,101.0,2013
74210,Renault,Scenic,Gasoline,Manual,Used,8400.0,132.0,2013
77000,Chevrolet,Trax,Gasoline,Manual,Used,8400.0,116.0,2013
150952,BMW,535,Gasoline,Automatic,Used,17950.0,306.0,2013
149000,Jeep,Grand Cherokee,Diesel,Automatic,Used,17950.0,241.0,2013
95000,Jaguar,XF,Diesel,Automatic,Used,17970.0,241.0,2013
106000,Mercedes-Benz,SLK 200,Gasoline,Manual,Used,17999.0,184.0,2013
77000,Volkswagen,Passat,Gasoline,Automatic,Used,18000.0,299.0,2013
117000,Hyundai,Santa Fe,Diesel,Manual,Used,18000.0,197.0,2013
103000,BMW,420,Diesel,Automatic,Used,18199.0,184.0,2013
92750,Audi,A5,Gasoline,Manual,Used,18290.0,170.0,2013
172300,BMW,530,Diesel,Automatic,Used,18350.0,258.0,2013
196750,BMW,530,Diesel,Automatic,Used,18500.0,258.0,2013
127213,BMW,535,Diesel,Automatic,Used,18500.0,313.0,2013
97000,Mercedes-Benz,E 220,Diesel,Automatic,Used,18500.0,170.0,2013
136500,BMW,420,Diesel,Automatic,Used,18799.0,184.0,2013
89250,BMW,320,Diesel,Manual,Used,18800.0,184.0,2013
54909,Volkswagen,Golf,Gasoline,Manual,Used,18900.0,230.0,2013
219654,Mercedes-Benz,Viano,Diesel,Automatic,Used,18900.0,224.0,2013
59000,Mercedes-Benz,E 200,Gasoline,Automatic,Used,18950.0,184.0,2013
86300,Volkswagen,Golf,Gasoline,Automatic,Used,18985.0,230.0,2013
49000,Subaru,Forester,Gasoline,Automatic,Used,18998.0,150.0,2013
166900,BMW,535,Diesel,Automatic,Used,18999.0,313.0,2013
87086,Ford,Focus,Gasoline,Manual,Used,8990.0,125.0,2013
175000,Subaru,Forester,Diesel,Manual,Used,10900.0,147.0,2013
214000,Citroen,Jumper,Diesel,Manual,Used,10980.0,131.0,2013
75035,Nissan,Qashqai,Gasoline,Manual,Used,11300.0,141.0,2013
196999,Citroen,Jumper,Diesel,Manual,Used,11876.0,131.0,2013
38950,Alfa,Romeo MiTo,Gasoline,Automatic,Used,12450.0,135.0,2013
23800,BMW,118,Gasoline,Manual,Used,,170.0,2013
77400,BMW,316,Gasoline,Automatic,Used,15950.0,136.0,2013
116000,Mercedes-Benz,E 220,Diesel,Automatic,Used,16990.0,170.0,2013
35300,Volvo,V40,Gasoline,Automatic,Used,17690.0,254.0,2013
150000,Jeep,Grand Cherokee,Diesel,Automatic,Used,19900.0,250.0,2013
192226,Ford,Fiesta,Gasoline,Manual,Used,1900.0,101.0,2013
139990,Renault,Twingo,Gasoline,Manual,Used,2990.0,75.0,2013
88531,Peugeot,Bipper,Diesel,Manual,Used,2999.0,75.0,2013
108600,Renault,Twingo,Gasoline,Manual,Used,3250.0,75.0,2013
117500,Renault,Twingo,Gasoline,Manual,Used,3250.0,75.0,2013
138562,Renault,Trafic,-/- (Fuel),Manual,Used,3333.0,90.0,2013
191000,Skoda,Fabia,Diesel,Manual,Used,3350.0,90.0,2013
83550,Volkswagen,Golf,Gasoline,Manual,Used,10889.0,105.0,2013
120000,Mitsubishi,ASX,Diesel,Automatic,Used,10890.0,150.0,2013
99479,Hyundai,iX35,Gasoline,Manual,Used,10900.0,135.0,2013
136707,Nissan,Juke,Gasoline,Automatic,Used,10900.0,200.0,2013
108788,Kia,Optima,Diesel,Manual,Used,10970.0,136.0,2013
85000,Kia,Ceed / cee'd,Gasoline,Automatic,Used,10980.0,135.0,2013
101161,Chevrolet,Orlando,Diesel,Automatic,Used,10990.0,163.0,2013
68550,Nissan,Qashqai,Gasoline,Automatic,Used,11380.0,141.0,2013
15500,Ford,B-Max,Gasoline,Automatic,Used,11690.0,105.0,2013
100000,Skoda,Octavia,Gasoline,Manual,Used,11739.0,140.0,2013
179900,BMW,120,Diesel,Manual,Used,11790.0,184.0,2013
249000,Volkswagen,Golf GTI,Gasoline,Manual,Used,11900.0,220.0,2013
114800,Skoda,Octavia,Gasoline,Manual,Used,11939.0,140.0,2013
125000,Mercedes-Benz,B 200,Gasoline,Automatic,Used,11980.0,156.0,2013
118000,Audi,A6,,Manual,Used,12485.0,136.0,2013
94500,Mercedes-Benz,C 180,Gasoline,Manual,Used,12890.0,156.0,2013
71817,Mitsubishi,Outlander,Gasoline,Automatic,Used,13250.0,147.0,2013
74036,BMW,X1,Gasoline,Automatic,Used,13680.0,150.0,2013
166000,BMW,X3,Diesel,Automatic,Used,13780.0,184.0,2013
50675,Mercedes-Benz,A 180,Gasoline,Manual,Used,13980.0,122.0,2013
83000,Mercedes-Benz,GLK 350,Diesel,Automatic,Used,22900.0,265.0,2013
173205,Mitsubishi,Colt,Gasoline,Manual,Used,3500.0,75.0,2013
141789,Skoda,Yeti,Gasoline,Manual,Used,3500.0,105.0,2013
57000,Ford,Ka/Ka+,Gasoline,Manual,Used,3990.0,69.0,2013
65000,Dacia,Sandero,Gasoline,Manual,Used,4200.0,75.0,2013
108998,Opel,Corsa,Gasoline,Manual,Used,4200.0,69.0,2013
52021,Renault,Twingo,Gasoline,Manual,Used,4399.0,75.0,2013
120000,smart,forTwo,Gasoline,Semi-automatic,Used,4490.0,71.0,2013
202156,Peugeot,308,Diesel,Manual,Used,4490.0,114.0,2013
95000,smart,forTwo,Gasoline,Automatic,Used,4499.0,71.0,2013
50000,Hyundai,i10,Gasoline,Manual,Used,4500.0,69.0,2013
170000,Renault,Twingo,Gasoline,Manual,Used,4500.0,75.0,2013
63824,Toyota,Aygo,Gasoline,Manual,Used,4800.0,68.0,2013
117352,Opel,Adam,Gasoline,Manual,Used,4900.0,69.0,2013
89000,Fiat,Punto,Gasoline,Manual,Used,4900.0,86.0,2013
83400,Skoda,Fabia,Gasoline,Manual,Used,4950.0,69.0,2013
125500,Fiat,500L,Gasoline,Manual,Used,4990.0,69.0,2013
63431,smart,forTwo,Gasoline,Automatic,Used,5000.0,71.0,2013
93360,Mitsubishi,Space Star,Gasoline,Manual,Used,5100.0,80.0,2013
169400,Mitsubishi,Colt,Gasoline,Manual,Used,3490.0,95.0,2013
124466,Renault,Twingo,Gasoline,Manual,Used,3490.0,75.0,2013
142000,Renault,Twingo,Gasoline,Manual,Used,3499.0,75.0,2013
76000,Chevrolet,Aveo,Diesel,Manual,Used,3790.0,75.0,2013
144000,Peugeot,208,Gasoline,Manual,Used,3990.0,68.0,2013
79563,Dacia,Sandero,Gasoline,Manual,Used,3999.0,90.0,2013
82400,Opel,Corsa,Gasoline,Manual,Used,4100.0,87.0,2013
109000,Volkswagen,up!,Gasoline,Manual,Used,4100.0,60.0,2013
177000,Ford,Focus,Gasoline,Manual,Used,4500.0,125.0,2013
196000,Renault,Megane,Diesel,Manual,Used,4500.0,110.0,2013
118000,Hyundai,i20,Gasoline,Manual,Used,,86.0,2013
73000,Skoda,Citigo,Gasoline,Manual,Used,4590.0,60.0,2013
133849,Dacia,Sandero,Gasoline,,Used,4600.0,90.0,2013
100000,smart,forTwo,Gasoline,Automatic,Used,4700.0,71.0,2013
249500,SEAT,Leon,Gasoline,Manual,Used,4900.0,105.0,2013
103601,Hyundai,i30,Gasoline,Manual,Used,4900.0,99.0,2013
137000,Suzuki,Swift,Gasoline,Manual,Used,4900.0,94.0,2013
52000,Opel,Corsa,Gasoline,Manual,Used,4990.0,69.0,2013
109980,Opel,Corsa,Gasoline,Manual,Used,4990.0,87.0,2013
118313,Opel,Corsa,Gasoline,Manual,Used,4999.0,87.0,2013
95000,Mercedes-Benz,C 200,Gasoline,Automatic,Used,13995.0,184.0,2013
89500,BMW,X1,Diesel,Automatic,Used,14320.0,184.0,2013
85208,Mercedes-Benz,C 180,Gasoline,Automatic,Used,14490.0,156.0,2013
138334,Cadillac,ATS,Gasoline,Manual,Used,14950.0,276.0,2013
43307,BMW,118,Gasoline,Automatic,Used,14980.0,170.0,2013
57000,Mercedes-Benz,A 200,Gasoline,Manual,Used,14985.0,156.0,2013
51500,Skoda,Octavia,Gasoline,Automatic,Used,15879.0,179.0,2013
26361,Mercedes-Benz,B 200,Gasoline,Automatic,Used,15980.0,156.0,2013
143730,Audi,A4,Diesel,Automatic,Used,15990.0,177.0,2013
132385,Audi,A4 allroad,Diesel,Automatic,Used,16969.0,177.0,2013
121724,Audi,A4,Diesel,Automatic,Used,16980.0,177.0,2013
35339,Chevrolet,Captiva,Gasoline,Automatic,Used,17900.0,258.0,2013
58339,Audi,A6,Gasoline,Automatic,Used,18090.0,179.0,2013
42000,Mercedes-Benz,E 400,Electric/Gasoline,Automatic,Used,18400.0,306.0,2013
150000,Volkswagen,T5 Kombi,Diesel,Automatic,Used,18440.0,140.0,2013
104670,Volkswagen,Phaeton,Gasoline,Automatic,Used,19470.0,334.0,2013
151927,Mercedes-Benz,CLS 350,Diesel,Automatic,Used,19500.0,265.0,2013
128767,BMW,530,Diesel,Automatic,Used,,258.0,2013
163298,Mercedes-Benz,Sprinter,Diesel,Manual,Used,24950.0,190.0,2013
110422,BMW,650,Gasoline,Automatic,Used,25999.0,449.0,2013
89500,Hyundai,i20,Gasoline,Manual,Used,5200.0,86.0,2013
96000,Opel,Corsa,Gasoline,Manual,Used,5300.0,87.0,2013
90000,Citroen,C3,Gasoline,Automatic,Used,5300.0,82.0,2013
93000,Hyundai,i20,Gasoline,Manual,Used,5350.0,86.0,2013
93600,Volkswagen,up!,Gasoline,Manual,Used,5390.0,60.0,2013
186000,Kia,Ceed SW / cee'd SW,Diesel,Manual,Used,5400.0,116.0,2013
94502,Opel,Corsa,Gasoline,Manual,Used,5450.0,86.0,2013
91797,Renault,Megane,Gasoline,Manual,Used,5480.0,116.0,2013
187000,Peugeot,308,Diesel,Manual,Used,5490.0,114.0,2013
99000,Volkswagen,up!,Gasoline,Manual,Used,5490.0,60.0,2013
99000,smart,forTwo,Gasoline,Automatic,Used,5490.0,71.0,2013
64000,Suzuki,Splash,Gasoline,Manual,Used,5500.0,68.0,2013
224000,Volkswagen,Golf Variant,Diesel,Manual,Used,5500.0,105.0,2013
43924,Fiat,500,Gasoline,Manual,Used,5600.0,69.0,2013
76000,Volkswagen,up!,Gasoline,Manual,Used,5700.0,60.0,2013
102000,SEAT,Ibiza,Gasoline,Manual,Used,5790.0,69.0,2013
146214,Ford,B-Max,Gasoline,Manual,Used,5790.0,90.0,2013
54000,Fiat,Panda,Gasoline,Manual,Used,5790.0,86.0,2013
167000,Opel,Astra,Diesel,Manual,Used,5799.0,131.0,2013
73500,SEAT,Ibiza,Gasoline,Manual,Used,5799.0,69.0,2013
42800,Skoda,Citigo,Gasoline,Manual,Used,4999.0,60.0,2013
163000,Citroen,Grand C4 Picasso,Diesel,Manual,Used,4999.0,111.0,2013
70000,Renault,Twingo,Gasoline,Manual,Used,4999.0,75.0,2013
59000,Opel,Corsa,Gasoline,Manual,Used,5000.0,87.0,2013
81000,Opel,Corsa,Gasoline,Manual,Used,5100.0,87.0,2013
104000,Ford,Fiesta,Gasoline,Manual,Used,5100.0,60.0,2013
142000,MINI,One,Gasoline,Manual,Used,5200.0,75.0,2013
37483,Hyundai,i10,Gasoline,Manual,Used,5250.0,69.0,2013
61520,Ford,Fiesta,Gasoline,Manual,Used,5480.0,65.0,2013
90700,Dacia,Lodgy,Gasoline,Manual,Used,5499.0,83.0,2013
99980,Suzuki,Swift,Gasoline,Manual,Used,5500.0,94.0,2013
63600,Hyundai,iX20,Gasoline,Manual,Used,5500.0,90.0,2013
99950,Suzuki,Swift,Gasoline,Manual,Used,5500.0,94.0,2013
46526,Opel,Agila,Gasoline,Manual,Used,5555.0,94.0,2013
93894,Skoda,Roomster,Gasoline,Manual,Used,5590.0,69.0,2013
117000,Renault,ZOE,Electric,Automatic,Used,5650.0,88.0,2013
126000,Fiat,500C,Gasoline,Manual,Used,5700.0,86.0,2013
214000,Peugeot,5008,Diesel,Manual,Used,5790.0,114.0,2013
151000,Volkswagen,Golf,Gasoline,Manual,Used,5790.0,86.0,2013
81000,Volkswagen,up!,Gasoline,Automatic,Used,5790.0,75.0,2013
70000,Volkswagen,Touareg,Diesel,Automatic,Used,26440.0,245.0,2013
134856,Audi,Q7,Diesel,Automatic,Used,26975.0,340.0,2013
66113,Mercedes-Benz,E 63 AMG,Gasoline,Automatic,Used,,557.0,2013
41159,Porsche,991,Gasoline,Automatic,Used,136900.0,400.0,2013
234000,Renault,Master,Diesel,Manual,Used,6900.0,101.0,2013
154000,Mercedes-Benz,Vito,Diesel,Manual,Used,6990.0,136.0,2013
98870,Volkswagen,Golf Plus,Gasoline,Manual,Used,8840.0,105.0,2013
99781,Citroen,DS5,Gasoline,Manual,Used,9799.0,200.0,2013
50000,Volkswagen,Golf Plus,Gasoline,Manual,Used,9800.0,122.0,2013
138500,Hyundai,iX35,Diesel,Manual,Used,9900.0,136.0,2013
132400,Skoda,Superb,Diesel,Automatic,Used,9900.0,140.0,2013
109000,Opel,Zafira Tourer,Diesel,Automatic,Used,10990.0,165.0,2013
115220,Peugeot,4008,Diesel,Manual,Used,11500.0,150.0,2013
169740,Volvo,V70,Diesel,Automatic,Used,12880.0,215.0,2013
138200,Skoda,Superb,Diesel,Automatic,Used,12900.0,170.0,2013
134220,Skoda,Superb,Diesel,Automatic,Used,12940.0,170.0,2013
98220,Audi,A4,Gasoline,Manual,Used,12970.0,170.0,2013
99880,Skoda,Superb,Diesel,Automatic,Used,12980.0,140.0,2013
45800,Audi,Q3,Diesel,Manual,Used,13950.0,140.0,2013
34337,Mercedes-Benz,B 180,Gasoline,Automatic,Used,14990.0,122.0,2013
63000,Skoda,Fabia,Gasoline,Manual,Used,5800.0,60.0,2013
95000,Fiat,500C,Gasoline,Manual,Used,5800.0,69.0,2013
75500,smart,forTwo,Gasoline,Automatic,Used,5850.0,71.0,2013
203152,Opel,Vivaro,Diesel,Manual,Used,5900.0,114.0,2013
62500,Volkswagen,up!,Gasoline,Manual,Used,5900.0,75.0,2013
191676,Dacia,Duster,Diesel,Manual,Used,5990.0,107.0,2013
137904,Renault,Megane,Gasoline,Manual,Used,5990.0,101.0,2013
146000,Volkswagen,up!,Gasoline,Automatic,Used,5990.0,60.0,2013
53281,Renault,Twingo,Gasoline,Manual,Used,5999.0,75.0,2013
63000,Skoda,Fabia,Gasoline,Manual,Used,,60.0,2013
97000,SEAT,Ibiza,Diesel,Manual,Used,6000.0,75.0,2013
86800,Opel,Astra,Gasoline,Manual,Used,6199.0,116.0,2013
168,Ford,Focus,Diesel,Manual,Used,,116.0,2013
57000,Fiat,500,Gasoline,Manual,Used,6300.0,69.0,2013
59000,smart,forTwo,Gasoline,Automatic,Used,6325.0,71.0,2013
112059,MINI,One,Gasoline,Manual,Used,6350.0,75.0,2013
172486,Mazda,5,Diesel,Manual,Used,6390.0,116.0,2013
140000,Audi,A1,Gasoline,Manual,Used,6400.0,86.0,2013
189000,Volkswagen,Golf,Gasoline,Manual,Used,6490.0,86.0,2013
72125,Skoda,Fabia,Gasoline,Manual,Used,6490.0,86.0,2013
82530,Citroen,C3,Gasoline,Manual,Used,,68.0,2013
99989,Fiat,500,Gasoline,Manual,Used,5799.0,86.0,2013
117600,SEAT,Ibiza,LPG,Manual,Used,5800.0,82.0,2013
105000,MINI,One,Gasoline,Manual,Used,5800.0,75.0,2013
94000,Opel,Corsa,Gasoline,Manual,Used,5800.0,86.0,2013
187876,Ford,Focus,Diesel,Manual,Used,5800.0,105.0,2013
94669,Ford,Fiesta,Gasoline,Manual,Used,5890.0,101.0,2013
109766,Chevrolet,Cruze,Diesel,Manual,Used,5900.0,131.0,2013
78000,Fiat,500,Gasoline,Manual,Used,5950.0,105.0,2013
79800,Citroen,C4,Diesel,Manual,Used,5990.0,111.0,2013
127000,Ford,Fiesta,Gasoline,Manual,Used,5990.0,80.0,2013
149863,Toyota,Yaris,Diesel,Manual,Used,5990.0,90.0,2013
177800,Opel,Combo,Diesel,Manual,Used,5990.0,90.0,2013
66000,Renault,Twingo,Gasoline,Manual,Used,5990.0,102.0,2013
48000,Opel,Corsa,Gasoline,Manual,Used,5990.0,69.0,2013
120420,Mazda,3,Diesel,,Used,5990.0,116.0,2013
108108,Fiat,500,Gasoline,Manual,Used,5999.0,86.0,2013
87086,Kia,ProCeed / pro_cee'd,Gasoline,Manual,Used,5999.0,135.0,2013
37520,smart,forTwo,Gasoline,Automatic,Used,5999.0,71.0,2013
135447,Opel,Astra,Diesel,Manual,Used,5999.0,110.0,2013
33000,Audi,A4,Diesel,Automatic,Used,15900.0,150.0,2013
128440,Volkswagen,Sharan,Diesel,Automatic,Used,15980.0,177.0,2013
132112,BMW,X3,Diesel,Automatic,Used,16980.0,184.0,2013
81700,BMW,525,Diesel,Automatic,Used,18799.0,218.0,2013
95400,Volkswagen,Phaeton,Gasoline,Automatic,Used,21870.0,334.0,2013
22500,Ferrari,458,Gasoline,Automatic,Used,175000.0,570.0,2013
83655,Skoda,Praktik,Gasoline,Manual,Used,3700.0,69.0,2013
61950,Fiat,Punto,Gasoline,Manual,Used,4399.0,69.0,2013
